input_text,target_text
The admin wants to browse catalog and place order.,"Actor: admin
UseCase: browse catalog
UseCase: place order
Rel: admin -> browse catalog
Rel: admin -> place order"
The librarian wants to browse catalog and place order.,"Actor: librarian
UseCase: browse catalog
UseCase: place order
Rel: librarian -> browse catalog
Rel: librarian -> place order"
The applicant wants to file complaint and review case.,"Actor: applicant
UseCase: file complaint
UseCase: review case
Rel: applicant -> file complaint
Rel: applicant -> review case"
The developer wants to browse catalog and place order.,"Actor: developer
UseCase: browse catalog
UseCase: place order
Rel: developer -> browse catalog
Rel: developer -> place order"
The moderator wants to browse catalog and place order.,"Actor: moderator
UseCase: browse catalog
UseCase: place order
Rel: moderator -> browse catalog
Rel: moderator -> place order"
The nurse wants to start task and complete task.,"Actor: nurse
UseCase: start task
UseCase: complete task
Rel: nurse -> start task
Rel: nurse -> complete task"
The technician wants to submit assignment and check grades.,"Actor: technician
UseCase: submit assignment
UseCase: check grades
Rel: technician -> submit assignment
Rel: technician -> check grades"
The officer wants to file complaint and review case.,"Actor: officer
UseCase: file complaint
UseCase: review case
Rel: officer -> file complaint
Rel: officer -> review case"
The officer wants to schedule interview and reschedule appointment.,"Actor: officer
UseCase: schedule interview
UseCase: reschedule appointment
Rel: officer -> schedule interview
Rel: officer -> reschedule appointment"
The admin wants to start task and complete task.,"Actor: admin
UseCase: start task
UseCase: complete task
Rel: admin -> start task
Rel: admin -> complete task"
The admin wants to browse catalog and place order.,"Actor: admin
UseCase: browse catalog
UseCase: place order
Rel: admin -> browse catalog
Rel: admin -> place order"
The customer wants to register for classes and pay tuition.,"Actor: customer
UseCase: register for classes
UseCase: pay tuition
Rel: customer -> register for classes
Rel: customer -> pay tuition"
The volunteer wants to file complaint and review case.,"Actor: volunteer
UseCase: file complaint
UseCase: review case
Rel: volunteer -> file complaint
Rel: volunteer -> review case"
The applicant wants to analyze data and export results.,"Actor: applicant
UseCase: analyze data
UseCase: export results
Rel: applicant -> analyze data
Rel: applicant -> export results"
The admin wants to start task and complete task.,"Actor: admin
UseCase: start task
UseCase: complete task
Rel: admin -> start task
Rel: admin -> complete task"
The nurse wants to request leave and view salary slip.,"Actor: nurse
UseCase: request leave
UseCase: view salary slip
Rel: nurse -> request leave
Rel: nurse -> view salary slip"
The user wants to upload file and download resource.,"Actor: user
UseCase: upload file
UseCase: download resource
Rel: user -> upload file
Rel: user -> download resource"
The manager wants to monitor system and report issue.,"Actor: manager
UseCase: monitor system
UseCase: report issue
Rel: manager -> monitor system
Rel: manager -> report issue"
The manager wants to log in and update profile.,"Actor: manager
UseCase: log in
UseCase: update profile
Rel: manager -> log in
Rel: manager -> update profile"
The trainer wants to register for classes and pay tuition.,"Actor: trainer
UseCase: register for classes
UseCase: pay tuition
Rel: trainer -> register for classes
Rel: trainer -> pay tuition"
The trainer wants to take quiz and view result.,"Actor: trainer
UseCase: take quiz
UseCase: view result
Rel: trainer -> take quiz
Rel: trainer -> view result"
The trainer wants to schedule interview and reschedule appointment.,"Actor: trainer
UseCase: schedule interview
UseCase: reschedule appointment
Rel: trainer -> schedule interview
Rel: trainer -> reschedule appointment"
The client wants to create project and assign task.,"Actor: client
UseCase: create project
UseCase: assign task
Rel: client -> create project
Rel: client -> assign task"
The user wants to create project and assign task.,"Actor: user
UseCase: create project
UseCase: assign task
Rel: user -> create project
Rel: user -> assign task"
The customer wants to enroll in course and drop course.,"Actor: customer
UseCase: enroll in course
UseCase: drop course
Rel: customer -> enroll in course
Rel: customer -> drop course"
The engineer wants to flag content and escalate issue.,"Actor: engineer
UseCase: flag content
UseCase: escalate issue
Rel: engineer -> flag content
Rel: engineer -> escalate issue"
The analyst wants to request leave and view salary slip.,"Actor: analyst
UseCase: request leave
UseCase: view salary slip
Rel: analyst -> request leave
Rel: analyst -> view salary slip"
The admin wants to file complaint and review case.,"Actor: admin
UseCase: file complaint
UseCase: review case
Rel: admin -> file complaint
Rel: admin -> review case"
The moderator wants to reset password and change email.,"Actor: moderator
UseCase: reset password
UseCase: change email
Rel: moderator -> reset password
Rel: moderator -> change email"
The doctor wants to monitor system and report issue.,"Actor: doctor
UseCase: monitor system
UseCase: report issue
Rel: doctor -> monitor system
Rel: doctor -> report issue"
The receptionist wants to flag content and escalate issue.,"Actor: receptionist
UseCase: flag content
UseCase: escalate issue
Rel: receptionist -> flag content
Rel: receptionist -> escalate issue"
The student wants to setup profile and join session.,"Actor: student
UseCase: setup profile
UseCase: join session
Rel: student -> setup profile
Rel: student -> join session"
The teacher wants to submit assignment and check grades.,"Actor: teacher
UseCase: submit assignment
UseCase: check grades
Rel: teacher -> submit assignment
Rel: teacher -> check grades"
The developer wants to schedule interview and reschedule appointment.,"Actor: developer
UseCase: schedule interview
UseCase: reschedule appointment
Rel: developer -> schedule interview
Rel: developer -> reschedule appointment"
The instructor wants to issue book and collect returned books.,"Actor: instructor
UseCase: issue book
UseCase: collect returned books
Rel: instructor -> issue book
Rel: instructor -> collect returned books"
The trainer wants to register for classes and pay tuition.,"Actor: trainer
UseCase: register for classes
UseCase: pay tuition
Rel: trainer -> register for classes
Rel: trainer -> pay tuition"
The admin wants to setup profile and join session.,"Actor: admin
UseCase: setup profile
UseCase: join session
Rel: admin -> setup profile
Rel: admin -> join session"
The teacher wants to analyze data and export results.,"Actor: teacher
UseCase: analyze data
UseCase: export results
Rel: teacher -> analyze data
Rel: teacher -> export results"
The librarian wants to create account and assign roles.,"Actor: librarian
UseCase: create account
UseCase: assign roles
Rel: librarian -> create account
Rel: librarian -> assign roles"
The supervisor wants to enroll in course and drop course.,"Actor: supervisor
UseCase: enroll in course
UseCase: drop course
Rel: supervisor -> enroll in course
Rel: supervisor -> drop course"
The librarian wants to start task and complete task.,"Actor: librarian
UseCase: start task
UseCase: complete task
Rel: librarian -> start task
Rel: librarian -> complete task"
The officer wants to schedule interview and reschedule appointment.,"Actor: officer
UseCase: schedule interview
UseCase: reschedule appointment
Rel: officer -> schedule interview
Rel: officer -> reschedule appointment"
The nurse wants to file complaint and review case.,"Actor: nurse
UseCase: file complaint
UseCase: review case
Rel: nurse -> file complaint
Rel: nurse -> review case"
The admin wants to submit assignment and check grades.,"Actor: admin
UseCase: submit assignment
UseCase: check grades
Rel: admin -> submit assignment
Rel: admin -> check grades"
The officer wants to file complaint and review case.,"Actor: officer
UseCase: file complaint
UseCase: review case
Rel: officer -> file complaint
Rel: officer -> review case"
The employee wants to start task and complete task.,"Actor: employee
UseCase: start task
UseCase: complete task
Rel: employee -> start task
Rel: employee -> complete task"
The volunteer wants to log in and update profile.,"Actor: volunteer
UseCase: log in
UseCase: update profile
Rel: volunteer -> log in
Rel: volunteer -> update profile"
The student wants to flag content and escalate issue.,"Actor: student
UseCase: flag content
UseCase: escalate issue
Rel: student -> flag content
Rel: student -> escalate issue"
